course_name,url,Duration,rating
Data Skills for Artificial Intelligence,https://www.edx.org/certificates/professional-certificate/delftx-data-skills-for-artificial-intelligence,,
Técnicas de debate y argumentación,https://www.edx.org/certificates/professional-certificate/urosariox-tecnicas-de-debate-y-argumentacion,,
Maternal and Child Health,https://www.edx.org/masters/micromasters/gw-maternal-and-child-health,,
The Foundations of Financial Crime Prevention,https://www.edx.org/certificates/professional-certificate/ica-the-foundations-of-financial-crime-prevention,,
Synthetic Aperture Radar (SAR): Applications,https://www.edx.org/certificates/professional-certificate/alaskax-synthetic-aperture-radar-sar-applications,,
Design et Évaluation UX,https://www.edx.org/masters/micromasters/hecmontrealx-design-et-evaluation,,
Análisis y Visualización de Datos con Excel,https://www.edx.org/certificates/professional-certificate/delftx-analisis-y-visualizacion-de-datos-con-excel,,
Fundamentos de Ciberseguridad: Protección de Datos,https://www.edx.org/certificates/professional-certificate/anahuacx-fundamentos-de-ciberseguridad,,
Grabación y producción musical,https://www.edx.org/xseries/berkleex-grabacion-produccion-musical,,
"Healthcare Risk Management: Planning, Response, and Recovery",https://www.edx.org/xseries/stanfordonline-healthcare-risk-management-planning-response-and-recovery,,
Intermediate Mandarin Essentials,https://www.edx.org/certificates/professional-certificate/mandarinx-intermediate-mandarin-essentials,,
Developing Blockchain-Based Identity Applications,https://www.edx.org/certificates/professional-certificate/linuxfoundationx-developing-blockchain-based-identity-applications,,
Economics and Policies for a Circular Bio-Economy,https://www.edx.org/masters/micromasters/wageningenx-economics-and-policies-for-a-circular-bio-economy,,
Writing for Success,https://www.edx.org/bachelors/microbachelors/tesu-writing-for-success,,
English for Doing Business in Asia,https://www.edx.org/certificates/professional-certificate/hkustx-english-for-doing-business-in-asia,,
AI in Higher Education,https://www.edx.org/certificates/professional-certificate/stellenboschx-ai-in-higher-education,,
Cannabis Science and Industries: Seeds to Needs,https://www.edx.org/certificates/professional-certificate/doanex-cannabis-science-and-industries-seeds-to-needs,,
Sensor Fusion and Multi-Object Tracking,https://www.edx.org/certificates/professional-certificate/chalmersx-sensor-fusion-and-multi-object-tracking,,
Four Facets of Contemporary Japanese Architecture,https://www.edx.org/xseries/utokyox-four-facets-of-contemporary-japanese-architecture,,
Introducción a la logística,https://www.edx.org/certificates/professional-certificate/logyca-introduccion-a-la-logistica,,
Internationalization and Localization,https://www.edx.org/certificates/professional-certificate/uwashingtonx-internationalization-and-localization,,
Business and Operations for a Circular Bio-Economy,https://www.edx.org/masters/micromasters/wageningenx-business-and-operations-for-a-circular-bio-economy,,
Anti-Money Laundering Fundamentals,https://www.edx.org/certificates/professional-certificate/ica-anti-money-laundering-fundamentals,,
"Governance, Risk & Compliance Advanced Diploma دبلومه متقدمه في الحوكمة والمخاطر والإمتثال",https://www.edx.org/certificates/professional-certificate/leoron-certificate-in-governance-risk-compliance,,
Bayesian Statistics Using R,https://www.edx.org/certificates/professional-certificate/ucx-bayesian-statistics-using-r,,
Python de la A a la Z: desde programación hasta gestión de datos,https://www.edx.org/certificates/professional-certificate/anahuacx-python-de-la-a-a-la-z-desde-programacion-hasta-gestion-de-datos,,
Google Cloud Engineer Learning Path,https://www.edx.org/certificates/professional-certificate/google-cloud-engineer-learning-path,,
Innovation & Entrepreneurship,https://www.edx.org/masters/micromasters/tecdemonterreyx-innovation-entrepreneurship,,
Business Excellence in a knowledge-driven Industry 4.0 world,https://www.edx.org/certificates/professional-certificate/hkpolyux-business-excellence-in-a-knowledge-driven-industry-40-world,,
Electrónica básica,https://www.edx.org/certificates/professional-certificate/galileox-electronica-basica,,
Database Management Systems,https://www.edx.org/masters/micromasters/umbc-database-management-systems,,
Mental Health in Social Work,https://www.edx.org/certificates/professional-certificate/alaskax-mental-health-in-social-work,,
Smart Grids Integration and Modeling,https://www.edx.org/certificates/professional-certificate/delftx-smart-grids-integration-and-modeling,,
A New Map for Product Management: Navigating Global Markets in the Era of Climate Change and Demographic Collapse,https://www.edx.org/certificates/professional-certificate/umd-a-new-map-for-product-management-navigating-global-markets-in-the-era-of-climate-change-and-demographic-collapse,,
Strategic Negotiations,https://www.edx.org/certificates/professional-certificate/ucdavis-strategic-negotiations,,
Fundamentos de Derecho Comercial Internacional,https://www.edx.org/certificates/professional-certificate/anahuacx-fundamentos-de-derecho-comercial-internacional,,
Machine Learning Operations with Microsoft Azure (MLOps with Azure),https://www.edx.org/certificates/professional-certificate/statisticscomx-machine-learning-operations-mlops-with-azure,,
Machine Learning Operations,https://www.edx.org/certificates/professional-certificate/ai-machine-learning-operations,,
Google Cloud Architect Learning Path,https://www.edx.org/certificates/professional-certificate/google-cloud-architect-learning-path,,
Marketing Essentials,https://www.edx.org/bachelors/microbachelors/doanex-marketing-essentials,,
Comparative Effectiveness Research Training and Instruction (CERTaIN),https://www.edx.org/certificates/professional-certificate/mdandersonx-comparative-effectiveness-research-training-and-instruction,,
Building serverless applications on AWS,https://www.edx.org/xseries/aws-building-serverless-applications-on-aws,,
Viruses & How to Beat Them: From Cells to Pandemics,https://www.edx.org/certificates/professional-certificate/taux-viruses-and-how-to-beat-them-from-cells-to-pandemics,,
"Designing, Building, & Running an edX Course",https://www.edx.org/certificates/professional-certificate/edx-designing-building-and-running-an-edx-course,,
Gestión sostenible de empresas de agua y saneamiento,https://www.edx.org/certificates/professional-certificate/idbx-gestion-sostenible-de-empresas-de-agua-y-saneamiento,,
Industry 4.0 for business managers,https://www.edx.org/certificates/professional-certificate/hkpolyux-industry-4-0-for-business-managers,,
Métodos de enseñanza y educación efectiva,https://www.edx.org/certificates/professional-certificate/idbx-metodos-de-ensenanza-y-educacion-efectiva,,
Tourism in Transition: Exploring a Sustainable Future,https://www.edx.org/certificates/professional-certificate/wageningenx-tourism-in-transition-exploring-a-sustainable-future,,
"Psychology of Deep Resilience; Addressing Ecoanxiety and Climate Distress for Individual, Social and Ecological Well-being",https://www.edx.org/certificates/professional-certificate/wisconsinx-psychology-of-deep-resilience,,
Herramientas TIC para la educación,https://www.edx.org/certificates/professional-certificate/upvalenciax-herramientas-tic-para-la-educacion,,
Strategic Leadership and Communication,https://www.edx.org/masters/micromasters/doanex-strategic-leadership-and-communication,,
Principles of Cybersecurity,https://www.edx.org/masters/micromasters/usmx-principles-of-cybersecurity,,
Introducción a la programación en C,https://www.edx.org/certificates/professional-certificate/uamx-introduccion-a-la-programacion-en-c,,
Animal Breeding and Genetics,https://www.edx.org/certificates/professional-certificate/wageningenx-animal-breeding-and-genetics,,
Financial Analysis of Insurance Companies,https://www.edx.org/certificates/professional-certificate/nyif-financial-analysis-of-insurance-companies,,
Gerencia estratégica,https://www.edx.org/certificates/professional-certificate/javerianax-gerencia-estrategica,,
Mergers & Acquisitions (M&A),https://www.edx.org/certificates/professional-certificate/nyif-mergers-and-acquisitions,,
Fundamentos de Ciencia de Datos con R,https://www.edx.org/certificates/professional-certificate/anahuacx-fundamentos-de-ciencia-de-datos-con-r,,
Veteran Transition: Academic Excellence and Career Readiness,https://www.edx.org/xseries/columbiax-veteran-transition,,
Financing and Valuing Commercial Property,https://www.edx.org/certificates/professional-certificate/uct-financing-and-valuing-commercial-property,,
"Museología: exposiciones, públicos y comunicación digital",https://www.edx.org/certificates/professional-certificate/urosariox-museologia-exposiciones-publicos-y-comunicacion-digital,,
Gestión de Esports y Desarrollo de juegos,https://www.edx.org/certificates/professional-certificate/hp-gestion-de-esports-y-desarrollo-de-juegos,,
Ethical Decision-Making for Global Managers,https://www.edx.org/certificates/professional-certificate/georgetownx-ethical-decision-making-for-global-managers,,
Transformación organizacional: ejes para la generación de valor,https://www.edx.org/certificates/professional-certificate/urosariox-tansformacion-organizacional-ejes-para-la-generacion-de-valor,,
Machine Learning Operations with Amazon Web Services (MLOps with AWS),https://www.edx.org/certificates/professional-certificate/statisticscomx-machine-learning-operations-with-amazon-web-services-mlops-with-aws,,
Blockchain: fundamentos y aplicaciones para la optimización de negocios,https://www.edx.org/certificates/professional-certificate/anahuacx-blockchain-fundamentos-y-aplicaciones-para-la-optimizacion-de-negocios,,
Unlocking Information Security,https://www.edx.org/certificates/professional-certificate/taux-unlocking-information-security,,
Siembra Directa: agricultura productiva sustentable,https://www.edx.org/masters/micromasters/uncordobax-siembra-directa-agricultura-productiva-sustentable,,
Digital Transformation Playbook for Supply Chain,https://www.edx.org/certificates/professional-certificate/umd-digital-transformation-playbook-for-supply-chain,,
Health Informatics on FHIR,https://www.edx.org/certificates/professional-certificate/gtx-health-informatics-on-fhir,,
Chemistry and Technology for Sustainability,https://www.edx.org/masters/micromasters/wageningenx-chemistry-and-technology-for-sustainability,,
Tecnologia Robótica,https://www.edx.org/certificates/professional-certificate/projectuniversity-tecnologia-robotica,,
Sustainable Corporate Financing,https://www.edx.org/certificates/professional-certificate/zhawx-sustainable-corporate-financing,,
Solar Energy in Hot Desert Climates,https://www.edx.org/certificates/professional-certificate/hbkux-solar-energy-in-hot-desert-climates,,
Introduction to 3D Modeling for Video Games,https://www.edx.org/certificates/professional-certificate/lcieducation-introduction-to-3d-modeling-for-video-games,,
Docencia digital,https://www.edx.org/certificates/professional-certificate/anahuacx-docencia-digital,,
إدارة الرياضات الإلكترونية وتطوير الألعاب,https://www.edx.org/certificates/professional-certificate/hp-esports-management-and-game-development-academy,,
"Business: Data, Insights and Analytics",https://www.edx.org/masters/micromasters/wisconsinx-business-data-insights-and-analytics,,
Administrador de Cadena de Suministro Certificado Internacional en Español (CSCM),https://www.edx.org/certificates/professional-certificate/iscea-administrador-de-cadena-de-suministro-certificado-internacional-en-espanol-cscm,,
Proyectos Constructivos 4.0,https://www.edx.org/certificates/professional-certificate/javerianax-proyectos-constructivos-4,,
Food Security and Sustainability,https://www.edx.org/certificates/professional-certificate/wageningenx-food-security-and-sustainability,,
Business Model Innovation,https://www.edx.org/certificates/professional-certificate/delftx-business-model-innovation,,
"Climate-Neutral World: Theory, Applications and Taking Action",https://www.edx.org/certificates/professional-certificate/delftx-climate-neutral-world-theory-applications-and-taking-action,,
Introduction to Level Design,https://www.edx.org/certificates/professional-certificate/lcieducation-introduction-to-level-design,,
Fundamentos TIC para profesionales de negocios,https://www.edx.org/certificates/professional-certificate/upvalenciax-fundamentos-tic-para-profesionales-de-negocios,,
Resilient Energy Systems for Sustainable Communities,https://www.edx.org/xseries/alaskax-resilient-energy-systems-for-sustainable-communities,,
Data Strategy and Management,https://www.edx.org/certificates/professional-certificate/ieuniversity-data-strategy-and-management,,
"Epidemics-Origins, Spread, Control and Communication",https://www.edx.org/certificates/professional-certificate/hku-epidemics-origins-spread-control-and-communication,,
Business Negotiations,https://www.edx.org/certificates/professional-certificate/iux-business-negotiations,,
Transport Phenomena,https://www.edx.org/certificates/professional-certificate/delftx-transport-phenomena,,
Data Science Program,https://www.edx.org/certificates/professional-certificate/sdabocconi-data-science,,
Multilingual Mastery: Embracing Linguistic Diversity,https://www.edx.org/certificates/professional-certificate/stellenboschx-multilingual-mastery-embracing-linguistic-diversity,,
Visualizing Japan,https://www.edx.org/xseries/visualizing-japan,,
Analítica en mercados de capitales y finanzas sostenibles,https://www.edx.org/certificates/professional-certificate/urosariox-analitica-en-mercados-de-capitales-y-finanzas-sostenibles,,
MedTech Fundamentals by NEMIC Virtual Classroom,https://www.edx.org/certificates/professional-certificate/nemic-medtech-fundamentals-by-nemic-virtual-classroom,,
Originator and Biosimilar Biologics: For Patients and Healthcare Providers,https://www.edx.org/certificates/professional-certificate/university-of-torontox-originator-and-biosimilar-biologics-for-patients-and-healthcare-providers,,
Model-Based Systems Engineering - MBSE,https://www.edx.org/certificates/professional-certificate/israelx-model-based-systems-engineering,,
Fundamentos de Química Orgánica,https://www.edx.org/xseries/uamx-fundamentos-de-quimica-organica,,
"Water and Ports, Historic Cities and Landscapes",https://www.edx.org/certificates/professional-certificate/delftx-water-and-ports-historic-cities-and-landscapes,,
Statistical Analysis in R,https://www.edx.org/certificates/professional-certificate/ucx-statistical-analysis-in-r,,
Quantum Computer and Quantum Internet Applications: Hands-on Training with QuTech’s Quantum Demonstrators,https://www.edx.org/certificates/professional-certificate/delftx-quantum-computer-and-quantum-internet-applications-hands-on-training-with-qutechs-quantum-demonstrators,,
Digital Asset 101,https://www.edx.org/certificates/professional-certificate/decx-digital-asset-101,,
Digital Transformation Playbook for Government,https://www.edx.org/certificates/professional-certificate/umd-digital-transformation-playbook-for-government,,
Environmental Project Management: Co-Creating Sustainable Solutions,https://www.edx.org/certificates/professional-certificate/umd-environmental-project-management-co-creating-sustainable-solutions,,
Crop Production and Soil Management,https://www.edx.org/certificates/professional-certificate/wageningenx-crop-production-and-soil-management,,
Quantum 301: Quantum Computing with Semiconductor Technology,https://www.edx.org/certificates/professional-certificate/delftx-quantum-301-quantum-computing-with-semiconductor-technology,,
Paleografía y caligrafía con manuscritos históricos hispánicos,https://www.edx.org/certificates/professional-certificate/uc3mx-paleografia-y-caligrafia-con-manuscritos-historicos-hispanicos,,
Digital transformation as a business and innovation strategy,https://www.edx.org/certificates/professional-certificate/tecdemonterreyx-digital-transformation-as-a-business-and-innovation-strategy,,
Competencias para la práctica del derecho,https://www.edx.org/certificates/professional-certificate/urosariox-competencias-para-la-practica-del-derecho,,
Machine Learning Operations with Google Cloud Platform (MLOps with GCP),https://www.edx.org/certificates/professional-certificate/statisticscomx-machine-learning-operations-using-google-cloud-platform-mlops-with-gcp,,
Software Defined Networking (SDN),https://www.edx.org/certificates/professional-certificate/curtinx-software-defined-networking,,
Social Work: Perspectives on Trauma and Wellness,https://www.edx.org/certificates/professional-certificate/alaskax-social-work-perspectives-on-trauma-and-wellness,,
Fintech: The Future of Finance,https://www.edx.org/certificates/professional-certificate/utaustinx-fintech-the-future-of-finance,,
Media and Digital Policy in Africa,https://www.edx.org/certificates/professional-certificate/stellenboschx-media-and-digital-policy-in-africa,,
Derechos humanos: desafíos contemporáneos,https://www.edx.org/masters/micromasters/urosariox-derechos-humanos-desafios-contemporaneos,,
Calidad de información para sus productos,https://www.edx.org/certificates/professional-certificate/logycax-calidad-de-informacion-para-sus-productos,,
"Historias de la creatividad en el sur global: arte, arquitectura y diseño",https://www.edx.org/xseries/urosariox-historias-de-la-creatividad-en-el-sur-global-arte-arquitectura-y-diseno,,
Beyond Diversity: Navigating the DEI Landscape in These Challenging Times,https://www.edx.org/certificates/professional-certificate/berkeleyx-beyond-diversity-anti-racism-and-equity-in-the-workplace,,
Human-Robot Interaction,https://www.edx.org/certificates/professional-certificate/ucx-human-robot-interaction,,
Predictive Analytics in Business,https://www.edx.org/certificates/professional-certificate/ieuniversity-predictive-analytics-in-business,,
Introduction to Stroke Care,https://www.edx.org/certificates/professional-certificate/hkpolyu-introduction-to-stroke-care,,
Circular Fashion Management - Building Sustainable Value Chains,https://www.edx.org/certificates/professional-certificate/sda-bocconi-circular-fashion-management-building-sustainable-value-chains,,
5G Networking,https://www.edx.org/certificates/professional-certificate/curtinx-5g-networking,,
Product Visioning and Strategy: Preparing for Agile Execution,https://www.edx.org/certificates/professional-certificate/umd-product-visioning-and-strategy-preparing-for-agile-execution,,
Sustainable & Inclusive Landscapes,https://www.edx.org/certificates/professional-certificate/wageningenx-sustainable-inclusive-landscapes,,
Transformación digital como estrategia de negocios e innovación,https://www.edx.org/certificates/professional-certificate/tecdemonterreyx-transformacion-digital-como-estrategia-de-negocios-e-innovacion,,
Leading Workplace Diversity,https://www.edx.org/certificates/professional-certificate/ricex-leading-workplace-diversity,,
Liderazgo y Comunicación en Equipos híbridos y remotos,https://www.edx.org/certificates/professional-certificate/upvalenciax-liderazgo-y-comunicacion-en-equipos-hibridos-y-remotos,,
"Market Research, Consumer Insights, and Competitor Analysis",https://www.edx.org/certificates/professional-certificate/uct-market-research-consumer-insights-and-competitor-analysis,,
Arquitectura sostenible: Evaluación interdisciplinar,https://www.edx.org/certificates/professional-certificate/upvalenciax-arquitectura-sostenible-evaluacion-interdisciplinar,,
The Smithsonian Summer Sessions: Teaching with Museum Objects,https://www.edx.org/certificates/professional-certificate/smithsonianx-the-smithsonian-summer-sessions-teaching-with-museum-objects,,
5G Strategy for Business Leaders,https://www.edx.org/certificates/professional-certificate/linuxfoundationx-5g-strategy-for-business-leaders,,
Change Management Advanced Diploma دبلومة متقدمة في إدارة التغيير,https://www.edx.org/certificates/professional-certificate/leoron-change-management-master-advanced-diploma,,
"Engenharia com Arduino: Programação, Eletrônica e Sistemas de Automação",https://www.edx.org/certificates/professional-certificate/projectuniversity-engenharia-com-arduino-programacao-eletronica-e-sistemas-de-automacao,,
Education for Sustainable Development and Peace,https://www.edx.org/certificates/professional-certificate/hbkux-education-for-sustainable-development-and-peace,,
Fundamentos de la Construcción 4.0,https://www.edx.org/certificates/professional-certificate/javerianax-fundamentos-de-la-construccion,,
Cloud Computing,https://www.edx.org/masters/micromasters/usmx-umgc-cloud-computing,,
Climate Change. The Science Behind the Crisis,https://www.edx.org/certificates/professional-certificate/tau-climate-change-the-science-behind-the-crisis,,
Steps in Japanese for Beginners 3,https://www.edx.org/xseries/wasedax-steps-in-japanese-for-beginners-3,,
Derechos humanos en el siglo XXI: una apuesta para todos,https://www.edx.org/certificates/professional-certificate/urosariox-derechos-humanos-en-el-siglo-xxi-una-apuesta-para-todos,,
De la Aritmética al Álgebra Elemental,https://www.edx.org/xseries/galileox-de-la-aritmetica-al-algebra-elemental,,
Griego clásico,https://www.edx.org/xseries/uamx-griego-clasico,,
Innova y emprende con Design Thinking y Lean Startup,https://www.edx.org/certificates/professional-certificate/anahuacx-innova-y-emprende-con-design-thinking-y-lean-startup,,
Urban Gamechanger for Sustainability,https://www.edx.org/certificates/professional-certificate/wageningenx-urban-gamechanger-for-sustainability,,
Derivatives,https://www.edx.org/certificates/professional-certificate/nyif-derivatives,,
Family Businesses: Entrepreneurship and Leadership to Transcend,https://www.edx.org/certificates/professional-certificate/tecdemonterreyx-family-businesses-entrepreneurship-and-leadership-to-transcend,,
"Chinese Culture: Tradition, Transformation and Interaction",https://www.edx.org/xseries/hkpolyux-chinese-culture-tradition-transformation-and-interaction,,
Transformación Digital para el Minorista,https://www.edx.org/certificates/professional-certificate/tecdemonterreyx-transformacion-digital-para-el-minorista,,
Women Have Always Worked,https://www.edx.org/xseries/columbiax-women-have-always-worked,,
Corporate Social Responsibility,https://www.edx.org/certificates/professional-certificate/louvainx-corporate-social-responsibility,,
Visualización de datos: Análisis de datos con Tableau,https://www.edx.org/certificates/professional-certificate/federica-visualizacion-de-datos-analisis-de-datos-con-tableau,,
Lean Product Portfolio Management,https://www.edx.org/certificates/professional-certificate/umd-lean-product-portfolio-management,,
English and Soft Skills For Tech Professionals,https://www.edx.org/certificates/professional-certificate/uct-english-and-soft-skills-for-tech-professionals,,
From Digital Technologies to Social Media,https://www.edx.org/xseries/curtinx-from-digital-technologies-to-social-media,,
"Telehealth: Strategy, Implementation, and Optimization",https://www.edx.org/xseries/stanfordonline-telehealth-strategy-implementation-and-optimization,,
IBM z/OS Mainframe Practitioner,https://www.edx.org/certificates/professional-certificate/ibm-zos-mainframe-practitioner,,
Steps in Japanese for Beginners 2,https://www.edx.org/xseries/wasedax-steps-in-japanese-for-beginners-2,,
Teaching with Physical Computing,https://www.edx.org/certificates/professional-certificate/armeducationx-teaching-with-physical-computing,,
"Internet de las cosas (IoT), Big Data y sus aplicaciones",https://www.edx.org/certificates/professional-certificate/urosariox-internet-de-las-cosas-iot-big-data-y-sus-aplicaciones,,
Empresas familiares: emprendimiento y liderazgo para trascender,https://www.edx.org/certificates/professional-certificate/tecdemonterreyx-empresas-familiares-emprendimiento-y-liderazgo-para-trascender,,
Computer System Design: Concepts of Modern Microprocessors,https://www.edx.org/certificates/professional-certificate/chalmersx-computer-system-design-concepts-of-modern-microprocessors,,
Fundamentos para los estudios socioambientales,https://www.edx.org/certificates/professional-certificate/urosariox-fundamentos-para-los-estudios-socioambientales,,
Inteligencia de negocios,https://www.edx.org/certificates/professional-certificate/galileox-inteligencia-de-negocios,,
Platform Product Management: Enabling the Low Code/No Code (LC/NC) Business Revolution,https://www.edx.org/certificates/professional-certificate/umd-platform-product-management-enabling-the-low-codeno-code-lcnc-business-revolution,,
AI Foundations for Compliance Professionals,https://www.edx.org/certificates/professional-certificate/ica-ai-foundations-for-compliance-professionals,,
Lectura de imágenes históricas,https://www.edx.org/xseries/uamx-lectura-de-imagenes-historicas,,
The Nitrogen Challenge from a Social Science Perspective,https://www.edx.org/certificates/professional-certificate/edinburghx-the-nitrogen-challenge-from-a-social-science-perspective,,
Nitrogen Management Essentials,https://www.edx.org/certificates/professional-certificate/edinburghx-nitrogen-management-essentials,,
Strategic Procurement Advanced Diploma دبلومة المشتريات الإستراتيجية المتقدمة,https://www.edx.org/certificates/professional-certificate/leoron-strategic-procurement,,
Creación de ambientes laborales positivos,https://www.edx.org/certificates/professional-certificate/anahuacx-creacion-de-ambientes-laborales-positivos,,
Mejora continua de procesos con implicación de los trabajadores,https://www.edx.org/certificates/professional-certificate/upvalenciax-mejora-continua-de-procesos-con-implicacion-de-los-trabajadores,,
Field Volcanology and Hazards,https://www.edx.org/certificates/professional-certificate/ucx-field-volcanology-and-hazards,,
Fixed Income,https://www.edx.org/certificates/professional-certificate/nyif-fixed-income,,
شهادة في ريادة الأعمال والابتكار,https://www.edx.org/certificates/professional-certificate/qux-certificate-in-entrepreneurship-and-innovation,,
Financial Modelling Advanced Diploma دبلومة متقدمة في النمذجة المالية,https://www.edx.org/certificates/professional-certificate/leoron-financial-modeling-master-advanced,,
Understanding and Operationalizing One Health,https://www.edx.org/certificates/professional-certificate/alaskax-understanding-and-operationalizing-one-health,,
Herramientas para las buenas prácticas científicas,https://www.edx.org/certificates/professional-certificate/urosariox-herramientas-para-las-buenas-practicas-cientificas,,
"Estrategia, políticas, innovación y rendición de cuentas en la administración pública",https://www.edx.org/certificates/professional-certificate/upvalenciax-estrategia-politicas-innovacion-y-rendicion-de-cuentas-en-la-administracion-publica,,
The Smithsonian Science Education Center’s The Science of Teaching Science,https://www.edx.org/certificates/professional-certificate/smithsonianx-the-science-of-teaching-science,,
Género y sexualidad: construcción de espacios habitables,https://www.edx.org/certificates/professional-certificate/urosariox-genero-y-sexualidad-construccion-de-espacios-habitables,,
Gestión de la protección de datos personales en línea,https://www.edx.org/certificates/professional-certificate/javerianax-gestion-de-la-proteccion-de-datos-personales-en-linea,,
Circular Strategies for Sustainable Healthcare,https://www.edx.org/certificates/professional-certificate/delftx-circular-strategies-for-sustainable-healthcare,,
Marketing de servicios,https://www.edx.org/certificates/professional-certificate/anahuacx-marketing-de-servicios,,
La España del Siglo de Oro a través de Cervantes,https://www.edx.org/xseries/uamx-la-espana-del-siglo-de-oro-a-traves-de-cervantes,,
Atención integrada de enfermedades prevalentes de la infancia AIEPI,https://www.edx.org/certificates/professional-certificate/urosariox-atencion-integrada-de-enfermedades-prevalentes-de-la-infancia-aiepi,,
Data Science Ethics,https://www.edx.org/certificates/professional-certificate/statistics-comx-data-science-ethics,,
Making a Difference,https://www.edx.org/certificates/professional-certificate/taux-making-a-difference,,
Automóviles eléctricos,https://www.edx.org/certificates/professional-certificate/delftx-automoviles-electricos,,
Minería de datos aplicada al marketing,https://www.edx.org/certificates/professional-certificate/anahuacx-mineria-de-datos-aplicada-al-marketing,,
Habilidades comerciales para la venta de servicios financieros,https://www.edx.org/certificates/professional-certificate/urosariox-habilidades-comerciales-para-la-venta-de-servicios-financieros,,
Project Finance and Public Private Partnerships,https://www.edx.org/certificates/professional-certificate/nyif-project-finance-and-public-private-partnerships,,
Pedagogías radicales emergentes para una vida más consciente,https://www.edx.org/xseries/uamx-pedagogias-radicales-emergentes-sobre-la-vida,,
"Diversity, Equity, and Inclusion in Healthcare",https://www.edx.org/xseries/stanfordonline-diversity-equity-and-inclusion-in-healthcare,,
Blockchain for Business,https://www.edx.org/certificates/professional-certificate/sda-bocconi-blockchain-for-business,,
Evolution of Game Design,https://www.edx.org/certificates/professional-certificate/lcieducation-evolution-of-game-design,,
Introducción a la ciencia política IPSAMOOC,https://www.edx.org/xseries/federicax-introduccion-a-la-ciencia-politica-ipsamooc,,
Experiencias de aprendizaje digital a partir del diseño tecno-pedagógico,https://www.edx.org/certificates/professional-certificate/urosariox-programa-de-certificacion-profesional-en-experiencias-de-aprendizaje-digital-a-partir-del-diseno-tecno-pedagogico,,
Data Visualization: Analisi dei dati con Tableau,https://www.edx.org/certificates/professional-certificate/federicax-analisi-dei-dati-con-tableau,,
Agricultura de bajo impacto ambiental,https://www.edx.org/certificates/professional-certificate/uncordobax-agricultura-de-bajo-impacto-ambiental,,
Leading Innovation with Vijay Govindarajan,https://www.edx.org/certificates/professional-certificate/dartmouthx-leading-innovation-with-vijay-govindarajan,,
Sustainability & Major Sport Events,https://www.edx.org/certificates/professional-certificate/hbkux-sustainability-and-major-sport-events,,
Estrategia Omnicanal GTM,https://www.edx.org/certificates/professional-certificate/tecdemonterrey-estrategia-omnicanal-gtm,,
Agenda 2030: Trabajo decente y protección social,https://www.edx.org/certificates/professional-certificate/uc3mx-agenda-2030-trabajo-decente-y-proteccion-social,,
American Sign Language Science,https://www.edx.org/certificates/professional-certificate/georgetownx-american-sign-language-science,,
Designing and Delivering the Citizen Developer Training Program,https://www.edx.org/certificates/professional-certificate/umd-designing-and-delivering-the-citizen-developer-training-program,,
Experience Management (XM) Fundamentals,https://www.edx.org/certificates/professional-certificate/experience-management-xm-fundamentals,,
DevOps Foundations: Software Development Optimization,https://www.edx.org/certificates/professional-certificate/anahuacx-devops-foundations,,
Road Safety in the Caribbean Region,https://www.edx.org/certificates/professional-certificate/idbx-road-safety-in-the-caribbean-region,,
Diseño de prototipos digitales para proyectos sociales,https://www.edx.org/xseries/urosariox-diseno-de-prototipos-digitales-para-proyectos-sociales,,
Green Marketing y Marketing Experiencial,https://www.edx.org/certificates/professional-certificate/anahuacx-green-marketing-y-marketing-experiencial,,
Information Literacy,https://www.edx.org/bachelors/microbachelors/tesu-information-literacy,,
E-Leadership: liderazgo en la Era Virtual,https://www.edx.org/certificates/professional-certificate/anahuacx-e-leadership-liderazgo-en-la-era-virtual,,
Human-Centered Design for Work at a Distance,https://www.edx.org/certificates/professional-certificate/ubcx-human-centred-design-for-work-at-a-distance,,
Side Channel Security – Caches and Physical Attacks,https://www.edx.org/certificates/professional-certificate/tugrazx-side-channel-security-caches-and-physical-attacks,,
Values-Based Leadership,https://www.edx.org/certificates/professional-certificate/uct-values-based-leadership,,
Side Channel Security Basics,https://www.edx.org/certificates/professional-certificate/tugrazx-side-channel-security-basics,,
Side Channel Security – Transient Execution and Fault Attacks,https://www.edx.org/certificates/professional-certificate/tugrazx-side-channel-security-transient-execution-and-fault-attacks,,
Programa Profesional en Logística 4.0. Fundamentos y Aplicaciones en Python,https://www.edx.org/certificates/professional-certificate/javieranax-programa-profesional-en-logistica-40-fundamentos-y-aplicaciones-en-python,,
Leading Community Based Projects in A Virtual World,https://www.edx.org/certificates/professional-certificate/doanex-leading-community-based-projects-in-a-virtual-world,,
"Trayecto Formativo en Innovación Abierta, Emprendedurismo y Vinculación",https://www.edx.org/professional-certificate/uncordobax-trayecto-formativo-en-innovacion-abierta-emprendedurismo-y-vinculacion,,
Foundations of Environmental Science: Measuring and monitoring our planet,https://www.edx.org/certificates/professional-certificate/chalmersx-foundations-of-environmental-science-measuring-and-monitoring-our-planet,,
Financiamiento Climático,https://www.edx.org/certificates/professional-certificate/javerianax-financiamiento-climatico,,
Leading Diversity and Inclusion at Work,https://www.edx.org/certificates/professional-certificate/uct-leading-diversity-and-inclusion-at-work,,
The Fundamentals of Anti-Corruption,https://www.edx.org/certificates/professional-certificate/ica-the-fundamentals-of-anti-corruption,,
Colaboración organizacional y redes de valor,https://www.edx.org/certificates/professional-certificate/logycax-colaboracion-organizacional-y-redes-de-valor,,
